added_at,added_by-external_urls-spotify,added_by-href,added_by-id,added_by-type,added_by-uri,is_local,primary_color,track-album-album_type,track-album-artists-external_urls-spotify,track-album-artists-href,track-album-artists-id,track-album-artists-name,track-album-artists-type,track-album-artists-uri,track-album-external_urls-spotify,track-album-href,track-album-id,track-album-images-height,track-album-images-url,track-album-images-width,track-album-name,track-album-release_date,track-album-release_date_precision,track-album-total_tracks,track-album-type,track-album-uri,track-artists-external_urls-spotify,track-artists-href,track-artists-id,track-artists-name,track-artists-type,track-artists-uri,track-disc_number,track-duration_ms,track-episode,track-explicit,track-external_ids-isrc,track-external_urls-spotify,track-href,track-id,track-is_local,track-name,track-popularity,track-preview_url,track-track,track-track_number,track-type,track-uri,video_thumbnail-url
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,Green Day,artist,spotify:artist:7oPftvlwr6VrsViSDV7fJY,https://open.spotify.com/album/4UV0uKJYgaYeHu9WK1KfC0,https://api.spotify.com/v1/albums/4UV0uKJYgaYeHu9WK1KfC0,4UV0uKJYgaYeHu9WK1KfC0,64,https://i.scdn.co/image/c56af2618d8d9d8680c4b7484984f1bace6feb4d,64,21st Century Breakdown,2009-05-15,day,20,album,spotify:album:4UV0uKJYgaYeHu9WK1KfC0,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,Green Day,artist,spotify:artist:7oPftvlwr6VrsViSDV7fJY,1,210140,False,False,USRE10900667,https://open.spotify.com/track/0u5qPLS3nxptnz3sFb0O39,https://api.spotify.com/v1/tracks/0u5qPLS3nxptnz3sFb0O39,0u5qPLS3nxptnz3sFb0O39,False,¡Viva La Gloria!,20,,True,4,track,spotify:track:0u5qPLS3nxptnz3sFb0O39,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,Green Day,artist,spotify:artist:7oPftvlwr6VrsViSDV7fJY,https://open.spotify.com/album/4UV0uKJYgaYeHu9WK1KfC0,https://api.spotify.com/v1/albums/4UV0uKJYgaYeHu9WK1KfC0,4UV0uKJYgaYeHu9WK1KfC0,64,https://i.scdn.co/image/c56af2618d8d9d8680c4b7484984f1bace6feb4d,64,21st Century Breakdown,2009-05-15,day,20,album,spotify:album:4UV0uKJYgaYeHu9WK1KfC0,https://open.spotify.com/artist/7oPftvlwr6VrsViSDV7fJY,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY,7oPftvlwr6VrsViSDV7fJY,Green Day,artist,spotify:artist:7oPftvlwr6VrsViSDV7fJY,1,227555,False,False,USRE10900675,https://open.spotify.com/track/2hqRGaYDtDT1NVVHgeHe1w,https://api.spotify.com/v1/tracks/2hqRGaYDtDT1NVVHgeHe1w,2hqRGaYDtDT1NVVHgeHe1w,False,¿Viva La Gloria? (Little Girl),17,,True,12,track,spotify:track:2hqRGaYDtDT1NVVHgeHe1w,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,101000,,False,,,,,True,【響け！ユーフォニアム】「DREAM SOLITER」を吹奏楽で演奏して,0,,,0,track,spotify:local:::%E3%80%90%E9%9F%BF%E3%81%91%EF%BC%81%E3%83%A6%E3%83%BC%E3%83%95%E3%82%A9%E3%83%8B%E3%82%A2%E3%83%A0%E3%80%91%E3%80%8CDREAM+SOLITER%E3%80%8D%E3%82%92%E5%90%B9%E5%A5%8F%E6%A5%BD%E3%81%A7%E6%BC%94%E5%A5%8F%E3%81%97%E3%81%A6:101,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,233000,,False,,,,,True,01. Digital Dash,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:01.+Digital+Dash:233,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,Lyraflip & Real Reid,artist,,0,238000,,False,,,,,True,01 I'm Fly (produced by Dubstronox),0,,,0,track,spotify:local:Lyraflip+%26+Real+Reid:FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:01+I%27m+Fly+%28produced+by+Dubstronox%29:238,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,578000,,False,,,,,True,1 Secret Soundtrack,0,,,0,track,spotify:local:::1+Secret+Soundtrack:578,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,148000,,False,,,,,True,1,0,,,0,track,spotify:local:::1:148,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,220000,,False,,,,,True,02. Big Rings,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:02.+Big+Rings:220,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,"Mistah Fab, Okwerdz, Slug (of Atmosphere) & Lush One",artist,,0,246000,,False,,,,,True,02 Different Class,0,,,0,track,spotify:local:Mistah+Fab%2C+Okwerdz%2C+Slug+%28of+Atmosphere%29+%26+Lush+One:FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:02+Different+Class:246,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,598000,,False,,,,,True,2 Secret Soundtrack,0,,,0,track,spotify:local:::2+Secret+Soundtrack:598,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,140000,,False,,,,,True,2,0,,,0,track,spotify:local:::2:140,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/6dmuqg2AMXdPE1Fkvxd6Q1,https://api.spotify.com/v1/artists/6dmuqg2AMXdPE1Fkvxd6Q1,6dmuqg2AMXdPE1Fkvxd6Q1,MC Mario,artist,spotify:artist:6dmuqg2AMXdPE1Fkvxd6Q1,https://open.spotify.com/album/72m5rcYJmOkezI5Q3yL5rW,https://api.spotify.com/v1/albums/72m5rcYJmOkezI5Q3yL5rW,72m5rcYJmOkezI5Q3yL5rW,64,https://i.scdn.co/image/b618de0da0a59b021d70b1068cad25ed852330ff,64,Mixdown 2010,2010-03-09,day,17,album,spotify:album:72m5rcYJmOkezI5Q3yL5rW,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,https://api.spotify.com/v1/artists/26dSoYclwsYLMAKD3tpOr4,26dSoYclwsYLMAKD3tpOr4,Britney Spears,artist,spotify:artist:26dSoYclwsYLMAKD3tpOr4,1,229240,False,False,USJI10900700,https://open.spotify.com/track/0Hexk2zBTezGLVbduSsdJD,https://api.spotify.com/v1/tracks/0Hexk2zBTezGLVbduSsdJD,0Hexk2zBTezGLVbduSsdJD,False,3 - Groove Police Radio Mix,0,,True,11,track,spotify:track:0Hexk2zBTezGLVbduSsdJD,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,214000,,False,,,,,True,03. Live From the Gutter,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:03.+Live+From+the+Gutter:214,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,317000,,False,,,,,True,04. Diamonds Dancing,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:04.+Diamonds+Dancing:317,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,228000,,False,,,,,True,04 Firework,0,,,0,track,spotify:local:::04+Firework:228,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,Illmaculate,artist,,0,211000,,False,,,,,True,04 Kicks to the Hat,0,,,0,track,spotify:local:Illmaculate:FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:04+Kicks+to+the+Hat:211,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,211000,,False,,,,,True,05. Scholarships,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:05.+Scholarships:211,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,136000,,False,,,,,True,5,0,,,0,track,spotify:local:::5:136,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,283000,,False,,,,,True,06 Already Gone,0,,,0,track,spotify:local:::06+Already+Gone:283,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,Fredo,artist,,0,199000,,False,,,,,True,06 Food for the Gods,0,,,0,track,spotify:local:Fredo:FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:06+Food+for+the+Gods:199,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,239000,,False,,,,,True,The 1975 - Settle Down,0,,,0,track,spotify:local:::The+1975+-+Settle+Down:239,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/5Y5TRrQiqgUO4S36tzjIRZ,https://api.spotify.com/v1/artists/5Y5TRrQiqgUO4S36tzjIRZ,5Y5TRrQiqgUO4S36tzjIRZ,Timbaland,artist,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ,https://open.spotify.com/album/3Yql1UFjoZrO5BNLchghPW,https://api.spotify.com/v1/albums/3Yql1UFjoZrO5BNLchghPW,3Yql1UFjoZrO5BNLchghPW,64,https://i.scdn.co/image/a329d7ab9cc163b6b1f58f88af6c9a69a842811b,64,Shock Value,2007-09-10,day,18,album,spotify:album:3Yql1UFjoZrO5BNLchghPW,https://open.spotify.com/artist/3PhoLpVuITZKcymswpck5b,https://api.spotify.com/v1/artists/3PhoLpVuITZKcymswpck5b,3PhoLpVuITZKcymswpck5b,Elton John,artist,spotify:artist:3PhoLpVuITZKcymswpck5b,1,265613,False,False,USUM70722802,https://open.spotify.com/track/1DcDUTc8ObScYVBstOApjm,https://api.spotify.com/v1/tracks/1DcDUTc8ObScYVBstOApjm,1DcDUTc8ObScYVBstOApjm,False,2 Man Show,0,,True,17,track,spotify:track:1DcDUTc8ObScYVBstOApjm,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,Cadalack Ron,artist,,0,243000,,False,,,,,True,03 Jailbait,0,,,0,track,spotify:local:Cadalack+Ron:FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:03+Jailbait:243,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,202000,,False,,,,,True,3LAU - Is it love (Justin Caruso Rem,0,,,0,track,spotify:local:::3LAU+-+Is+it+love+%28Justin+Caruso+Rem:202,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,96000,,False,,,,,True,3,0,,,0,track,spotify:local:::3:96,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,317000,,False,,,,,True,04. Diamonds Dancing,0,,,0,track,spotify:local:::04.+Diamonds+Dancing:317,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,66000,,False,,,,,True,4,0,,,0,track,spotify:local:::4:66,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,Animal Planet & Okwerdz,artist,,0,246000,,False,,,,,True,05 Get 'em up,0,,,0,track,spotify:local:Animal+Planet+%26+Okwerdz:FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:05+Get+%27em+up:246,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,235000,,False,,,,,True,5 Seconds of Summer - Amnesia Lyrics,0,,,0,track,spotify:local:::5+Seconds+of+Summer+-+Amnesia+Lyrics:235,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/album/6K77I7FVTV0pxUfQikCbxj,https://api.spotify.com/v1/albums/6K77I7FVTV0pxUfQikCbxj,6K77I7FVTV0pxUfQikCbxj,64,https://i.scdn.co/image/2a6adff24f77fe03151d42b2865644645db5c7d6,64,If You're Reading This It's Too Late,2015-02-12,day,17,album,spotify:album:6K77I7FVTV0pxUfQikCbxj,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,1,180666,False,False,USCM51500022,https://open.spotify.com/track/3WT1sge8Vjr6GNlq6xq8lZ,https://api.spotify.com/v1/tracks/3WT1sge8Vjr6GNlq6xq8lZ,3WT1sge8Vjr6GNlq6xq8lZ,False,6 God,0,,True,7,track,spotify:track:3WT1sge8Vjr6GNlq6xq8lZ,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/album/6K77I7FVTV0pxUfQikCbxj,https://api.spotify.com/v1/albums/6K77I7FVTV0pxUfQikCbxj,6K77I7FVTV0pxUfQikCbxj,64,https://i.scdn.co/image/2a6adff24f77fe03151d42b2865644645db5c7d6,64,If You're Reading This It's Too Late,2015-02-12,day,17,album,spotify:album:6K77I7FVTV0pxUfQikCbxj,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,1,167653,False,False,USCM51500030,https://open.spotify.com/track/0ME2IxF0Mbopx1hNXGDE3N,https://api.spotify.com/v1/tracks/0ME2IxF0Mbopx1hNXGDE3N,0ME2IxF0Mbopx1hNXGDE3N,False,6 Man,0,,True,12,track,spotify:track:0ME2IxF0Mbopx1hNXGDE3N,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,204000,,False,,,,,True,06. Plastic Bag,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:06.+Plastic+Bag:204,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/album/5bqZfS9HUBTtxW0UiG05qC,https://api.spotify.com/v1/albums/5bqZfS9HUBTtxW0UiG05qC,5bqZfS9HUBTtxW0UiG05qC,64,https://i.scdn.co/image/5e174e3a466d6ebbd466a372a164153418a26ecf,64,If You're Reading This It's Too Late,2015-02-12,day,17,album,spotify:album:5bqZfS9HUBTtxW0UiG05qC,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,1,283306,False,False,USCM51500040,https://open.spotify.com/track/1ZjszRH3TqCczl85AFFmag,https://api.spotify.com/v1/tracks/1ZjszRH3TqCczl85AFFmag,1ZjszRH3TqCczl85AFFmag,False,6PM In New York,25,https://p.scdn.co/mp3-preview/1669beffabf944c1c6e2d487f5a8a67c03ffb1e1?cid=3801b7a3963441268f44c75aa830c9e2,True,17,track,spotify:track:1ZjszRH3TqCczl85AFFmag,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,40000,,False,,,,,True,6,0,,,0,track,spotify:local:::6:40,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,"Sadat X, Young Collage, Okwerdz & Lush One",artist,,0,291000,,False,,,,,True,07 The Game's Cold,0,,,0,track,spotify:local:Sadat+X%2C+Young+Collage%2C+Okwerdz+%26+Lush+One:FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:07+The+Game%27s+Cold:291,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,182000,,False,,,,,True,07. I'm the Plug,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:07.+I%27m+the+Plug:182,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,90000,,False,,,,,True,7,0,,,0,track,spotify:local:::7:90,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,223000,,False,,,,,True,08. Change Locations,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:08.+Change+Locations:223,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,138000,,False,,,,,True,8,0,,,0,track,spotify:local:::8:138,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,,artist,,0,154000,,False,,,,,True,09 Counter Productive - Brain Tissue,0,,,0,track,spotify:local::FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:09+Counter+Productive+-+Brain+Tissue:154,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,208000,,False,,,,,True,09. Jumpman,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:09.+Jumpman:208,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,https://open.spotify.com/album/2bfWH730j0HtAJrNcg1LuP,https://api.spotify.com/v1/albums/2bfWH730j0HtAJrNcg1LuP,2bfWH730j0HtAJrNcg1LuP,64,https://i.scdn.co/image/d7beda75c73694a11ec6f41fbee76190bf8673b9,64,If You're Reading This It's Too Late,2015-02-12,day,17,album,spotify:album:2bfWH730j0HtAJrNcg1LuP,https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4,https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4,3TVXtAsR1Inumwj472S9r4,Drake,artist,spotify:artist:3TVXtAsR1Inumwj472S9r4,1,177733,False,True,USCM51500014,https://open.spotify.com/track/0Qdbw4psZRGYANJauFqbdt,https://api.spotify.com/v1/tracks/0Qdbw4psZRGYANJauFqbdt,0Qdbw4psZRGYANJauFqbdt,False,10 Bands,24,,True,3,track,spotify:track:0Qdbw4psZRGYANJauFqbdt,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,,artist,,0,305000,,False,,,,,True,"10 Goldie (of The Federation), Dirtb",0,,,0,track,spotify:local::FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:10+Goldie+%28of+The+Federation%29%2C+Dirtb:305,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,191000,,False,,,,,True,10. Jersey,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:10.+Jersey:191,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,,,,,album,,,,,,artist,,0,92000,,False,,,,,True,10,0,,,0,track,spotify:local:::10:92,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,False,,album,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT,https://api.spotify.com/v1/artists/3vAaWhdBR38Q02ohXqaNHT,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,artist,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,https://open.spotify.com/album/3PWEGZ6CYvXRnr0JCECsDe,https://api.spotify.com/v1/albums/3PWEGZ6CYvXRnr0JCECsDe,3PWEGZ6CYvXRnr0JCECsDe,64,https://i.scdn.co/image/8129aecbf9663cd80832998f3b50d2848156e89b,64,Move Along,2005-01-01,day,12,album,spotify:album:3PWEGZ6CYvXRnr0JCECsDe,https://open.spotify.com/artist/3vAaWhdBR38Q02ohXqaNHT,https://api.spotify.com/v1/artists/3vAaWhdBR38Q02ohXqaNHT,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,artist,spotify:artist:3vAaWhdBR38Q02ohXqaNHT,1,184333,False,False,USDW10500170,https://open.spotify.com/track/6rNLw2HJIf0oGBSFJVbMnV,https://api.spotify.com/v1/tracks/6rNLw2HJIf0oGBSFJVbMnV,6rNLw2HJIf0oGBSFJVbMnV,False,11:11 p.m.,35,https://p.scdn.co/mp3-preview/5950f7109d8d1a059c26716bb84ab690fb20fa1e?cid=3801b7a3963441268f44c75aa830c9e2,True,7,track,spotify:track:6rNLw2HJIf0oGBSFJVbMnV,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,What a Time to be Alive,,,,album,,,,,,artist,,0,181000,,False,,,,,True,11. 30 for 30 Freestyle,0,,,0,track,spotify:local::What+a+Time+to+be+Alive:11.+30+for+30+Freestyle:181,
2017-05-14T23:11:48Z,https://open.spotify.com/user/bauzor,https://api.spotify.com/v1/users/bauzor,bauzor,user,spotify:user:bauzor,True,,,,,,,,,,,,,,,"FRESH COAST ""NON PERISHABLES VOL. 2""",,,,album,,,,,,artist,,0,212000,,False,,,,,True,"11 Ex-I, Joe Cutter (of Thunderhut)",0,,,0,track,spotify:local::FRESH+COAST+%22NON+PERISHABLES+VOL.+2%22:11+Ex-I%2C+Joe+Cutter+%28of+Thunderhut%29:212,
